ID,Species,Population,Region,State,Replicate,Strat Length,Strat Temp,Strat Treat,Inc Temp,TreatID,Total Germ,Viable,Dead,Total Viable,VAG,bio1,bio2,bio4,bio8,bio12,bio15,bio18
SPPA2-6(3),Sphaeralcea_parvifolia,UT,Grand,UT,2,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",8,9,8,17,0.47,89,163,7383,181,465,38,136
SPPA2-7(3),Sphaeralcea_parvifolia,UT,Grand,UT,3,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",11,5,9,16,0.69,89,163,7383,181,465,38,136
SPPA2-8(3),Sphaeralcea_parvifolia,UT,Grand,UT,4,3,30,"3wks, 30C",25/15,"3w (30C), 25/15C",13,5,7,18,0.72,89,163,7383,181,465,38,136
SPPA1-1(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",17,1,7,18,0.94,120,165,9610,189,229,20,55
SPPA1-2(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",11,8,6,19,0.58,120,165,9610,189,229,20,55
SPPA1-3(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",16,5,4,21,0.76,120,165,9610,189,229,20,55
SPPA1-4(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",16,7,2,23,0.7,120,165,9610,189,229,20,55
SPPA1-5(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",18,5,2,23,0.78,120,165,9610,189,229,20,55
SPPA1-6(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",16,4,5,20,0.8,120,165,9610,189,229,20,55
SPPA1-7(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",17,5,3,22,0.77,120,165,9610,189,229,20,55
SPPA1-8(4),Sphaeralcea_parvifolia,AZ,Winona,AZ,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",16,4,5,20,0.8,120,165,9610,189,229,20,55
SPPA2-1(4),Sphaeralcea_parvifolia,UT,Grand,UT,1,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",15,8,2,23,0.65,89,163,7383,181,465,38,136
SPPA2-2(4),Sphaeralcea_parvifolia,UT,Grand,UT,2,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",13,10,2,23,0.57,89,163,7383,181,465,38,136
SPPA2-3(4),Sphaeralcea_parvifolia,UT,Grand,UT,3,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",14,9,2,23,0.61,89,163,7383,181,465,38,136
SPPA2-4(4),Sphaeralcea_parvifolia,UT,Grand,UT,4,0,NS,"0wks, NS",20/10,"0w (NS), 20/10C",14,2,9,16,0.88,89,163,7383,181,465,38,136
SPPA2-5(4),Sphaeralcea_parvifolia,UT,Grand,UT,1,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",19,3,3,22,0.86,89,163,7383,181,465,38,136
SPPA2-6(4),Sphaeralcea_parvifolia,UT,Grand,UT,2,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",21,1,4,22,0.95,89,163,7383,181,465,38,136
SPPA2-7(4),Sphaeralcea_parvifolia,UT,Grand,UT,3,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",19,3,3,22,0.86,89,163,7383,181,465,38,136
SPPA2-8(4),Sphaeralcea_parvifolia,UT,Grand,UT,4,0,NS,"0wks, NS",25/15,"0w (NS), 25/15C",14,5,6,19,0.74,89,163,7383,181,465,38,136
